"name","city","review_count","elite_reviews","avg_rating"
"Koi's Japanese Hibachi and Sushi","Gallatin","51","10","2.94"
"Kyoto Sushi Steakhouse","Edwardsville","69","10","4.19"
"La Bahia Bakery","Tampa","58","10","4.03"
"La Hacienda","Franklin","56","10","2.71"
"La La Lobster","Yardley","55","10","4.47"
"La Rancherita","West Chester","89","10","4.16"
"LaScala's Fire Glassboro","Glassboro","112","10","4.15"
"Lee's Hoagie House","Horsham","56","10","3.02"
"Lenape Pizza","West Chester","60","10","3.78"
"Liberty Union Bar & Grill","Phoenixville","54","10","3.72"
"Lindy's Steak House","Boise","56","10","3.13"
"Lione's Pizza","Downingtown","91","10","4.20"
"Logan's Roadhouse","Smyrna","95","10","1.95"
"LongHorn Steakhouse","Gallatin","65","10","3.58"
"Lorenzo's Steaks and Hoagies","West Chester","104","10","3.53"
"Los Tres Amigos","Harvey","52","10","3.23"
"Luigi's Family Restaurant & Pizzeria","Runnemede","71","10","2.66"
"Mabel's Barbeque","West Chester","95","10","3.89"
"Mack's Hot Chicken","Smyrna","68","10","4.28"
"MadChef at 59th Restaurant & Bar","New Orleans","72","10","3.78"
"Manayunk Pizza","Philadelphia","59","10","3.80"
"Mannino's Family Restaurant","Morrisville","56","10","3.59"
"Mario's Pizza","Philadelphia","61","10","3.08"
"McDonald's","Ardmore","80","10","1.30"
"McDonald's","Dunedin","52","10","2.46"
"McDonald's","Lawrence","51","10","1.73"
"McDonald's","Sahuarita","90","10","1.50"
"Medford Bagel Shop","Medford","70","10","2.96"
"Merryman's Pub","Pitman","74","10","3.24"
"Mesa Burger - Montecito","Montecito","56","10","4.00"
"Mexicali Grill","Brentwood","55","10","3.60"
"Milano's Pizza","Metairie","53","10","3.91"
"More Than Coffee","Manchester","53","10","4.64"
"Morelia Mexican Restaurant & Bar","Newark","73","10","3.58"
"Mr Joe's Cafe","Philadelphia","66","10","4.41"
"Mr X Pizza","St Louis","67","10","3.79"
"Mulligan's Cafe & Bar","Santa Barbara","73","10","3.68"
"Naples At The Warehouse","Mullica Hill","99","10","3.53"
"New Haven Pizza","West Chester","71","10","4.03"
"New Olympia House","Philadelphia","69","10","3.81"
"New Wayne Pizza","Wayne","74","10","3.70"
"New York Pizza","Nashville","84","10","2.14"
"No 1 Chinese","Nashville","79","10","3.30"
"Nobu Hibachi Sushi","Mount Juliet","105","10","2.25"
"Novellus","Saint Charles","67","10","3.96"
"Nudy's Cafe - Exton","Exton","80","10","3.66"
"Number One China Buffet","Carmel","57","10","2.95"
"Old Friends Pizza","Bensalem","74","10","4.38"
"Old State Tavern","Media","58","10","4.41"
"On A Roll Restaurant","Media","64","10","4.39"
"Original Pete's Pizza and Wings","Philadelphia","67","10","3.36"
"Osaka Japanese & Chinese Restaurant","Southampton","65","10","3.75"
"Outback Steakhouse","Turnersville","57","10","2.46"
"Outlaw Coffee","Verdi","79","10","4.73"
"Parlor House Bistro","Dunedin","90","10","4.78"
"Philly's Phatties","Oaklyn","73","10","4.27"
"Pho Bowl - Palm Harbor","Palm Harbor","75","10","4.49"
"Pho Viet","Cherry Hill","61","10","4.39"
"Pho Viet","Philadelphia","54","10","3.61"
"Piccola Italia Restaurant","Zephyrhills","91","10","4.16"
"Pizza Hut","Nashville","111","10","1.99"
"Pizzarella Grille","Bryn Mawr","64","10","3.52"
"PJs Brick Oven Pizza - Spring Hill","Spring Hill","82","10","3.44"
"Plazita Mexico Cafe","Tucson","60","10","4.53"
"Po Le Cucina","Spring House","113","10","4.57"
"Popeyes Louisiana Kitchen","Brandon","57","10","2.02"
"Popeyes Louisiana Kitchen","Largo","87","10","1.52"
"Poppi's Cafe","Drexel Hill","54","10","3.98"
"Racks Pub & Grill","Atco","60","10","2.70"
"Ragazzi Pizza & Restaurant","Marlton","65","10","3.74"
"Ramen House","Meridian","71","10","4.62"
"Red Lobster","Mount Juliet","62","10","3.13"
"Red Lobster","Spring Hill","68","10","2.69"
"Red Robin Gourmet Burgers and Brews","Warrington","105","10","2.92"
"Redfish Pizza","Kenner","55","10","4.33"
"Remy’s Cafe","Clearwater","58","10","4.57"
"Ricardo's Restaurant","Huntingdon Valley","56","10","3.46"
"Rice Box","Goodlettsville","68","10","4.06"
"Richie's","Philadelphia","51","10","4.29"
"Rincon Mountain Grill","Tucson","54","10","3.06"
"Rocco's Pizza","Collegeville","78","10","3.60"
"Rocky's Philly Cheesesteaks and Hoagies","New Port Richey","96","10","4.22"
"Romanza's Pizza & Italian Restaurant","Cherry Hill","56","10","3.59"
"Ruiz Mexican Restaurant & Cantina","Florissant","94","10","3.68"
"Russo's Pub & Italian Restaurant","Eastampton Township","77","10","3.17"
"Safari's Brick Oven & Grill","Hendersonville","77","10","3.30"
"Sakana Japanese Sushi Bar & Grill","Boise","52","10","3.38"
"Sakana Oriental","West Deptford","61","10","3.75"
"Saloon 151","West Chester","120","10","3.16"
"Salvito's Pizza Palace","Philadelphia","56","10","3.66"
"San Miguel","New Port Richey","54","10","4.65"
"Shagun Palace","Bensalem","87","10","3.43"
"Shaking Bowl","St. Louis","57","10","4.77"
"SharpShooter Pit and Grill","Affton","62","10","4.37"
"Shishkabob House","Kenner","62","10","4.42"
"Shotgun Willie's BBQ","Nashville","64","10","4.73"
"Sicilian Pizza and Pasta","Brentwood","118","10","3.48"
"Silver Dolphin","Hernando Beach","64","10","4.31"
"Simply Thai Restaurant","Florissant","91","10","4.11"
"Six Paupers Tavern & Restaurant","Hockessin","63","10","3.06"
"Slack's Hoagie Shack","Fairless Hills","60","10","3.68"
"Sloan's Pub House","Collinsville","65","10","3.86"
"Smitty's Food & Drink","Chesterfield","58","10","3.83"
"Snarf's Sandwiches - Maryland Heights","Maryland Heights","57","10","3.96"
"Sonny's BBQ","New Port Richey","62","10","3.50"
"Spring Ford Diner","Spring City","62","10","3.65"
"Spudnuts Donuts","Goleta","58","10","3.26"
"Stacy's Pizza & Wings","Philadelphia","63","10","2.68"
"Station Pizza","Philadelphia","76","10","2.51"
"Station Tap","Drexel Hill","71","10","3.85"
"Strikeout Wingz","Nashville","62","10","4.44"
"Subway","St Petersburg","75","10","2.41"
"Sueno","Philadelphia","73","10","3.49"
"Sunny's Chicken","Greenwood","53","10","4.25"
"Surreal Spice Creations","Antioch","100","10","4.30"
"Sushi Lin","Green Valley","85","10","3.78"
"Sushi To Go & More","Tucson","67","10","4.36"
"Sushi Tu","Clearwater","101","10","4.67"
"Szechuan Garden","Reno","73","10","3.71"
"Taco Bell","Eagle","55","10","1.58"
"Taco Bell","Meridian","77","10","1.78"
"Taj Indian Cuisine","Edwardsville","77","10","3.77"
"Tandoor Indian Cuisine","Brandon","102","10","4.38"
"Tango's Empanadas","Meridian","71","10","4.66"
"Taqueria Los Compadres","Newark","78","10","4.37"
"Taranovas Pizza and Pasta","Bensalem","64","10","3.05"
"Taste Budz Cafe","Aston","82","10","4.29"
"Taste of Persia","St. Louis","69","10","4.71"
"Tasties","Philadelphia","175","10","2.41"
"THAI Chili Pepper","Lutz","59","10","3.98"
"Thai Cuisine","Spring Hill","79","10","4.04"
"The 45th Street Pub","Edgewater Park","61","10","2.79"
"The Bistro","Tarpon Springs","86","10","4.24"
"The Broken Yolk","Holiday","60","10","4.05"
"The Chowder House Restaurant","Zephyrhills","96","10","3.32"
"The Dinner House","Philadelphia","52","10","4.67"
"The Edge","Belleville","76","10","3.22"
"The Fainting Goat","Glenolden","61","10","3.64"
"The Fancy Fig Cafe and Catering","Wrightstown","64","10","4.20"
"The Great American Pub","Paoli","63","10","2.48"
"The Greeks","Narberth","63","10","3.92"
"The Greene Turtle Sports Bar & Grille","Wilmington","94","10","2.64"
"The Juice Room","Philadelphia","77","10","4.48"
"The Local","Nashville","56","10","4.23"
"The Lost Paddy","Nashville","70","10","4.63"
"The Olde World Bakery & Cafe","Eastampton","80","10","2.74"
"The Rook Manayunk","Philadelphia","54","10","3.96"
"The Union Tap","Philadelphia","60","10","3.98"
"Tijuana Flats","New Port Richey","76","10","3.67"
"Times Square Pizza Company","Brandon","57","10","3.58"
"Tony G's South Philly Style Pub and Eatery","Norristown","60","10","4.40"
"Top's China Buffet","Brandon","80","10","2.24"
"Tory's Cafe","Clearwater","56","10","4.77"
"Tree Garden","Wilmington","66","10","3.95"
"Trenton Social","Trenton","81","10","3.77"
"Tu Sei Bella","Audubon","83","10","3.57"
"Tuscany Cafe","Philadelphia","54","10","4.65"
"Tuscany Ristorante","Philadelphia","66","10","3.58"
"Twisted Sprocket Cafe","Land O' Lakes","56","10","4.23"
"Varsity Club Sports Bar Trinity","New Port Richey","75","10","2.87"
"Vic & Dean's Pizzeria Grill","Wayne","75","10","3.83"
"Volcano Hot Pot","NORTH WALES","53","10","4.04"
"Wayback Burgers","Lithia","81","10","3.38"
"Wayside Market","Media","76","10","4.39"
"White Dog Cafe","Glen Mills","54","10","3.65"
"White House Pizza and Pub","White House","68","10","3.82"
"Whole Hog Cafe","Medford","106","10","4.11"
"Winthorpe & Valentine Bar & Grill","Philadelphia","53","10","2.96"
"Wok'N Roll","Indianapolis","59","10","3.90"
"Woodstown Diner-Restaurant & Lounge","Woodstown","68","10","3.54"
"Yama Japan","Sewell","58","10","3.93"
"Yummy 2","Clifton Heights","53","10","3.81"
"Zena's American Mediterranean Cuisine","Collingswood","81","10","3.53"
"Alfredo's Pizza","Broomall","87","9","4.44"
"Alice's Restaurant","Tucson","51","9","3.16"
"Amazing Crab House","Philadelphia","54","9","4.30"
"Amsterdam Lounge","Boise","60","9","3.30"
"Angelo's Pizza","King of Prussia","75","9","3.92"
"Angelo's Pizzeria","Florissant","77","9","4.08"
"Angry Pepper Taphouse","Seminole","87","9","3.63"
"Apollo Beach Diner","Apollo Beach","58","9","4.74"
"Applebee's Grill + Bar","Largo","55","9","2.24"
"Applebee's Grill + Bar","Wilmington","88","9","2.18"
"Asahi Sushi & Asian Grill","Belle Chasse","58","9","3.81"
"Atlas Gourmet Pizza ","Tampa","73","9","4.47"
"Aureas Mexican Restaurant","Claymont","74","9","3.97"
"Bahia Tacos","Tampa","56","9","4.16"
"Bailey's Bar & Grille","Levittown","85","9","3.82"
"Beef 'O' Brady's","Ruskin","60","9","2.35"
"Bella Maria Tomato Pies","Bensalem","68","9","4.24"
"Bentoulis Pizza","Philadelphia","93","9","3.82"
"Bertucci's Italian Restaurant","Newark","82","9","3.41"
"Big Catch Poke","Philadelphia","51","9","4.37"
"Biryani Bowl","Lansdale","66","9","3.77"
"Bistro 24 American Grille","Exton","98","9","3.34"
"Bistro Orleans","Metairie","73","9","3.44"
"Bite a Bit","Nashville","55","9","4.44"
"Blue Parrot","St Pete Beach","57","9","3.18"
"Breakaway Cafe","Saint Louis","58","9","4.26"
"Broadmoor Restaurant","Lambertville","61","9","4.02"
"Buffalo Wild Wings","Fenton","58","9","2.45"
"Burger King","King Of Prussia","53","9","2.36"
"Burger King","Riverview","53","9","2.19"
"Cactus Grill","Pipersville","60","9","3.63"
"Caddy's Gulfport","Gulfport","76","9","2.67"
"Cafe Ma'kai","Nashville","59","9","3.88"
"Cafe Napoli Restaurant & Pizzeria","Wilmington","115","9","3.95"
"Café Yumm!","Eagle","77","9","3.73"
"Cali Cafe","Riverview","91","9","4.75"
"Campo Azul","Nolensville","66","9","3.18"
"Cannoli's Restaurant","Florissant","55","9","3.45"
"Cap'n Cat Clam Bar","Franklinville","79","9","3.15"
"Capri Pizza","Sicklerville","70","9","4.03"
"Carmine's Parkside Pizza","Chester Springs","64","9","3.44"
"Carollo's Little Italy","Moorestown","107","9","4.28"
"Carrabba's Italian Grill","West Chester","87","9","3.17"
"Casa Herrera","Thorndale","108","9","3.72"
"Casey's Ridley Park","Ridley Park","67","9","3.07"
"Cedar Craft & Kitchen","Glenoldan","65","9","4.42"
"Center Square Tavern","Woolwich Township","94","9","3.62"
"Chick-fil-A","Lansdale","56","9","3.50"
"China 1","Holiday","58","9","3.34"
"China City","Clearwater","71","9","3.37"
"China Gourmet","Wesley Chapel","57","9","4.28"
"China One","Nashville","58","9","2.97"
"China Star","Tampa","60","9","4.12"
"Chipotle Mexican Grill","Abington","65","9","2.03"
"Chipotle Mexican Grill","Marana","57","9","2.60"
"Chipotle Mexican Grill","Springfield","71","9","2.04"
"City Line Pizza","Philadelphia","68","9","3.26"
"Classic Asia","Haddon Heights","58","9","4.36"
"Claymont Steak Shop","Wilmington","76","9","2.61"
"Clubhouse Bar and Grill","Newtown","63","9","3.22"
"Coach's Steak & Hoagie House","Doylestown","76","9","4.39"
"Cocco's Pizza","Aston","75","9","3.47"
"Coronado's Mexican Food","Tucson","57","9","3.42"
"Crocodile Restaurant & Bar","Santa Barbara","121","9","3.92"
"Crust N Fire","Mount Laurel","98","9","3.73"
"Denny's","Bordentown","67","9","2.46"
"Denny's","Saint Charles","66","9","2.00"
"Dicostanza Sandwich","Marcus Hook","93","9","4.42"
"DiNapoli's Italian Market, Restaurant and Catering","New Hope","176","9","4.15"
"Dragon II Chinese Restaurant","Drexel Hill","65","9","4.09"
"DRIP Kratom, Kava, Vapor & Brew Bar","Tampa","64","9","4.52"
"Duke's Brewhouse","Plant City","70","9","3.01"
"Dulany's Grille and Pub","St. Louis","62","9","3.37"
"Easy Pizza","New Orleans","56","9","3.23"
"El Balconcito II","Philadelphia","65","9","3.66"
"El Jardin Mexican Restaurant","Kingston Springs","51","9","4.08"
"El Molcajete Mexican Restaurant","Springfield","58","9","3.62"
"Elite Donuts","Sun City Center","63","9","4.11"
"Eliyahu's Yardley Pizza","Yardley","87","9","4.06"
"Emma's Cafe","Philadelphia","91","9","4.14"
"Epicurean Garage","Chester Springs","157","9","3.96"
"Evelyn's Soul Food","Wilmington","54","9","3.67"
"Fala Bar","Santa Barbara","71","9","4.63"
"First Watch","O'Fallon","70","9","3.01"
"Fit Donut","Meridian","66","9","4.06"
"Flavors Indian Cuisine","Tampa Bay","59","9","4.14"
"Floga Bistro","Kennett Square","96","9","3.64"
"Francesco's Pizzeria","Newtown","76","9","4.39"
"Franco's Taqueria","Riverside","90","9","4.22"
"Frank's Pizza","Elkins Park","56","9","3.73"
"Fraschetta","Bryn Mawr","93","9","3.45"
"Frazer Diner","Frazer","53","9","3.30"
"Friendly's","East Norriton","51","9","2.45"
"Gigi's Italian Restaurant","Treasure Island","111","9","3.36"
"Ginza Japanese & Asian Restaurant","Runnemede","67","9","3.52"
"Giuseppe's Pizza & Family Restaurant","Ambler","60","9","3.43"
"Giuseppe’s Pizza","Lansdale","78","9","3.42"
"Graeme Park Pizza & Cafe","Horsham","56","9","4.07"
"Graziano's Ristoranti","Chesilhurst","63","9","4.05"
"Green China","Saint Charles","66","9","3.50"
"Ground","Franklin","107","9","4.36"
"Growler's Pizza Grill","Boise","55","9","3.96"
"Guac n’ Cheese Mexican Grill","Tampa","52","9","3.75"
"Guadalajara Mexican Grill","Tucson","55","9","3.55"
"Gyro Express","Trenton","75","9","4.77"
"Habanero’s Steak & Wings","Tucson","54","9","3.80"
"Hawaiian BBQ","Land O Lakes","56","9","4.02"
"Hermitage Steak House","Hermitage","93","9","3.48"
"Hibachi Buffet","Pinellas Park","62","9","2.71"
"Hibernia Deli Coffee Shop","Drexel Hill","97","9","4.49"
"Hideaway Bar & Grill","Meridian","101","9","2.17"
"Ho Choi Express","Clearwater","66","9","3.65"
"Hole in One Donuts","Tarpon Springs","56","9","4.88"
"Hong Luck Restaurant","Levittown","87","9","4.08"
"Hooters","Goodlettsville","100","9","1.53"
"Hoss’ Loaded Burger Shop","Nolensville","68","9","3.66"
"Hotel Fiesole","Skippack","75","9","3.41"
"HotShots Sports Bar & Grill - O'Fallon","O'Fallon","55","9","3.65"
"House of Tokyo","Greenwood","63","9","2.87"
"I Love Sushi Nashville","Nashville","59","9","4.19"
"Idaho Pizza Company","Eagle","85","9","3.79"
"IHOP","Antioch","78","9","1.96"
"IL Palato","Clayton","57","9","4.35"
"Indian Grill","Montgomeryville","64","9","3.36"
"Indian Sizzler","Philadelphia","58","9","4.22"
"J&P Seafood","Philadelphia","52","9","2.96"
"Jade Garden","Dresher","62","9","2.84"
"Jade Island","Warrington","56","9","2.45"
"Jamison Pour House","Jamison","78","9","3.31"
"Jasmine Asian House","Collegeville","91","9","2.89"
"Jay Asian Bistro","Cherry Hill","61","9","3.69"
"Jin Jin Chinese Restaurant","Philadelphia","66","9","3.26"
"John's Village Market & Deli","Wayne","52","9","4.25"
"Jordan Johnson's Gourmet Seafood","Philadelphia","131","9","3.53"
"Joy Chalet Cuisine","Warrington","84","9","4.10"
"Juicy Seafood-Smyrna","Smyrna","71","9","3.85"
"Jules@Market","Bristol","86","9","4.60"
"Justin’s Pizza","Riverview","70","9","4.20"
"Katerinas Greek Restaurant","Saint Louis","58","9","4.52"
"Kimbro's Pickin Parlor","Franklin","52","9","3.85"
"Kings Gyro","Franklin","69","9","4.64"
"KJ's American Grille","Meridian","51","9","3.73"
"Knishes & Dishes","Lafayette Hill","75","9","3.45"
"Kokoro Ramen","Cherry Hill","65","9","4.68"
"Kombo Kitchen","Tampa","63","9","4.92"
"Krab Kingz","St. Louis","100","9","3.86"
"Kunkel's Seafood & Steakhouse","Haddon Heights","107","9","3.58"
"La Belle Vie Cafe","Saint Charles","56","9","4.57"
"La Corita Taco Shop","Warminster","93","9","4.58"
"La Hacienda Mexican Restaurant","Goleta","61","9","4.23"
"LA Taco Cantina","Maryland Heights","65","9","3.63"
"La Tapatia Bakery","Santa Barbara","56","9","4.04"
"La Voglia Italian Restaurant","Warminster","72","9","4.64"
"Ladies of the Sea & Soulfood","Tampa","51","9","3.88"
"Library IV","Williamstown","82","9","3.05"
"Little Dom's Seafood","Carpinteria","100","9","3.82"
"Little Hut Sandwich Shop","Ridley Park","62","9","4.15"
"Little Kitchen","Philadelphia","53","9","2.49"
"Little Vinnie's Pizza & Pasta","Wilmington","59","9","4.02"
"LJ Asian Cuisine","Nashville","95","9","2.91"
"LongHorn Steakhouse","Exton","68","9","3.47"
"LongHorn Steakhouse","Madison","72","9","2.96"
"Los Chicos","Zephyrhills","61","9","3.69"
"Los Machetes Authentic Mexican Restaurant","Prospect Park","55","9","3.84"
"Luigi Vitrone's Pastabilities Restaurant","Wilmington","53","9","4.38"
"Lulu's Chinese & Dim Sum","St. Louis","99","9","3.11"
"Luna Y Sol Mexican Restaurant","Moorestown","86","9","3.80"
"Mannino's Cucina Italiana","Pitman","111","9","3.47"
"Maria's Ristorante on Summit","Philadelphia","101","9","3.46"
"Mascoutah Steak House","Mascoutah","52","9","3.75"
"Maurizio's Bistro","Moorestown","83","9","3.58"
"Mayflower Chinese Restaurant","Spring City","54","9","4.26"
"McDonald's","Florissant","67","9","1.54"
"McDonald's","King Of Prussia","64","9","1.44"
"McDonald's","Zionsville","76","9","1.67"
"Metro Diner","Langhorne","62","9","3.56"
"Ming Garden Chinese Restaurant","Cherry Hill","62","9","3.55"
"Mister P’s Pizza & Pasta","Philadelphia","63","9","3.37"
"Mixed Grill Cafe","Nashville","56","9","4.04"
"Mixers Bar & Grill","Palm Harbor","55","9","2.89"
"Moe's Southwest Grill","Mt. Laurel","70","9","2.66"
"Monarch Diner","Glassboro","93","9","3.17"
"Mount Holly International Buffet","Mount Holly","63","9","3.46"
"Mr. P Pizza & Pasta","Flourtown","69","9","2.64"
"My Favorite Muffin","Phoenixville","57","9","3.25"
"Newtown Pizza","Newtown","59","9","3.56"
"O'Charley's Restaurant & Bar","Antioch","108","9","2.21"
"O'Charley's Restaurant & Bar","Gallatin","70","9","2.40"
"Olympia Pizzeria & Restaurant","East Norriton","73","9","3.90"
"Opa Vera's Restaurant","Pottstown","112","9","4.57"
"Original Pizza","Treasure Island","94","9","3.87"
"Orzo Mediterranean Grill","Creve Coeur","60","9","4.27"
"Panda Express","Franklin","56","9","2.95"
"Panera Bread","Doylestown","61","9","2.75"
"Panera Bread","Exton","66","9","2.44"
"Panini Bread Cafe","Nashville","60","9","3.93"
"Paradise Pizza","Norristown","83","9","4.01"
